591.526;583.309;575.562;568.418;561.921;556.05;550.824;546.479;543.544;541.812;540.872;540.405;540.225;540.257;540.521;541.14;542.391;544.757;548.923;555.477;564.286;575.705;590.721;611.007;639.395;681.475;750.52;883.536
583.309;567.128;551.883;537.839;525.055;513.41;502.792;493.611;487.968;484.911;483.347;482.598;482.32;482.383;482.819;483.841;485.954;490.155;498.123;511.684;529.324;551.535;580.146;617.938;668.907;739.306;839.754;987.65
575.561;551.881;529.608;509.153;490.576;473.513;457.267;441.271;433.941;430.67;429.161;428.477;428.243;428.337;428.79;429.805;431.939;436.545;446.864;469.542;496.234;528.124;568.052;619.459;686.318;773.354;886.099;1029.34
568.416;537.835;509.149;482.997;459.532;438.134;417.19;386.71;382.343;381.162;380.65;380.415;380.369;380.501;380.828;381.381;382.346;384.398;390.963;431.399;466.96;506.736;555.312;616.547;693.956;790.576;908.419;1046.95
561.918;525.048;490.566;459.523;432.476;408.859;392.988;377.45;376.239;375.665;375.34;375.18;375.164;375.303;375.616;376.09;376.824;378.109;380.613;406.782;444.315;488.83;543.246;611.102;695.306;797.634;918.14;1054.3
556.046;513.4;473.495;438.107;408.894;379.316;376.26;376.043;375.309;374.902;374.64;374.495;374.47;374.586;374.881;375.353;376.035;377.109;378.726;380.905;426.604;474.796;532.884;604.902;693.37;799.241;921.551;1057.04
550.822;502.785;457.241;417.073;392.955;376.627;375.178;375.491;375.034;374.599;374.358;374.212;374.177;374.264;374.466;375.032;375.487;376.407;377.83;378.622;417.935;465.497;524.915;599.186;690.208;798.33;922.021;1057.72
546.481;493.623;441.324;387.465;377.658;375.945;375.006;374.82;374.569;374.236;374.023;373.885;373.844;373.903;374.11;374.39;374.927;375.694;376.417;377.193;413.139;459.482;519.134;594.495;686.988;796.547;921.306;1057.55
543.545;487.971;433.951;382.7;376.182;375.298;374.697;374.406;374.232;373.903;373.719;373.577;373.513;373.552;373.671;373.963;374.27;374.883;375.526;376.232;410.234;455.569;515.082;590.925;684.245;794.717;920.277;1057.12
541.808;484.904;430.659;381.458;375.596;374.862;374.365;374.144;374.009;373.696;373.526;373.38;373.298;373.29;373.351;373.563;373.803;374.256;374.829;375.504;408.373;453.012;512.319;588.361;682.143;793.191;919.322;1056.67
540.866;483.335;429.142;380.932;375.268;374.586;374.134;373.921;373.816;373.499;373.331;373.175;373.07;373.041;373.049;373.203;373.383;373.774;374.297;374.953;407.165;451.367;510.506;586.626;680.665;792.07;918.587;1056.31
540.397;482.583;428.454;380.691;375.106;374.44;373.997;373.786;373.687;373.366;373.188;373.017;372.886;372.836;372.797;372.91;373.053;373.4;373.897;374.544;406.42;450.383;509.415;585.565;679.743;791.354;918.107;1056.07
540.217;482.303;428.219;380.644;375.091;374.423;373.968;373.732;373.624;373.292;373.093;372.901;372.751;372.668;372.598;372.662;372.809;373.115;373.614;374.258;406.094;449.974;508.945;585.094;679.327;791.03;917.89;1055.96
540.249;482.367;428.314;380.776;375.23;374.551;374.064;373.767;373.638;373.271;373.039;372.823;372.63;372.544;372.409;372.417;372.535;372.911;373.43;374.097;406.346;450.243;509.145;585.241;679.445;791.128;917.964;1056
540.514;482.805;428.769;381.105;375.543;374.852;374.333;373.937;373.688;373.321;373.048;372.808;372.609;372.452;372.335;372.289;372.206;372.517;373.374;374.48;407.82;451.552;510.243;586.179;680.239;791.762;918.41;1056.23
541.136;483.832;429.791;381.665;376.02;375.335;374.904;374.198;373.846;373.433;373.104;372.828;372.596;372.408;372.228;372.071;371.899;372.29;373.326;384.341;412.22;454.487;512.634;588.249;682;793.164;919.389;1056.74
542.391;485.955;431.938;382.651;376.761;376.021;375.466;374.818;374.209;373.723;373.313;372.987;372.737;372.498;372.208;371.752;367.701;368.657;374.736;389.648;417.254;459.056;516.807;591.994;685.215;795.72;921.169;1057.65
544.765;490.172;436.574;384.783;378.066;376.919;376.228;375.451;374.687;374.091;373.623;373.259;372.984;372.77;372.449;372.151;368.662;370.965;379.459;396.411;424.615;466.37;523.741;598.287;690.62;800.009;924.147;1059.18
548.937;498.159;446.958;391.857;380.993;378.328;377.437;376.154;375.284;374.606;374.085;373.691;373.409;373.219;373.117;373.395;374.784;379.49;389.739;407.903;436.55;478.139;534.864;608.345;699.228;806.818;928.864;1061.59
555.491;511.71;469.564;431.34;406.867;381.767;379.196;377.705;376.709;375.961;375.398;374.982;374.695;374.544;375.015;384.483;389.751;396.488;407.946;426.731;455.385;496.383;551.94;623.693;712.307;817.133;935.997;1065.24
564.307;529.36;496.276;466.994;444.376;426.627;418.012;413.24;410.347;408.493;407.289;406.547;406.222;406.472;407.936;412.374;417.401;424.74;436.641;455.434;483.526;523.312;576.959;646.073;731.32;832.097;946.332;1070.52
575.738;551.594;528.2;506.825;488.935;474.909;465.635;459.642;455.744;453.198;451.559;450.58;450.174;450.443;451.75;454.691;459.251;466.543;478.279;496.481;523.362;561.176;611.979;677.305;757.802;852.914;960.697;1077.85
590.771;580.236;568.169;555.448;543.4;533.054;525.104;519.343;515.306;512.555;510.75;509.665;509.198;509.399;510.495;512.882;517.043;523.955;535.046;552.082;577.054;612.025;658.891;719.072;793.176;880.699;979.863;1087.64
611.086;618.069;619.619;616.725;611.294;605.108;599.408;594.734;591.178;588.626;586.9;585.844;585.376;585.524;586.459;588.522;592.254;598.525;608.554;623.865;646.201;677.387;719.11;772.636;838.511;916.293;1004.41;1100.17
639.525;669.097;686.524;694.166;695.519;693.59;690.439;687.232;684.501;682.409;680.939;680.022;679.609;679.728;680.518;682.272;685.475;690.861;699.442;712.489;731.463;757.904;793.237;838.537;894.268;960.061;1034.59;1115.57
681.725;739.592;773.61;790.802;797.844;799.449;798.542;796.767;794.946;793.428;792.313;791.601;791.28;791.378;792.009;793.404;795.95;800.224;807.011;817.299;832.233;853.016;880.767;916.332;960.076;1011.71;1070.19;1133.75
751.103;840.193;886.393;908.633;918.318;921.716;922.184;921.473;920.449;919.5;918.769;918.293;918.077;918.151;918.594;919.569;921.341;924.308;929.01;936.124;946.438;960.779;979.92;1004.44;1034.6;1070.2;1110.52;1154.33
885.22;988.235;1029.6;1047.1;1054.4;1057.13;1057.81;1057.64;1057.21;1056.76;1056.41;1056.17;1056.06;1056.1;1056.33;1056.83;1057.74;1059.26;1061.67;1065.31;1070.58;1077.9;1087.67;1100.19;1115.58;1133.75;1154.33;1176.69
